,NEIBORHOOD GROUP,CLASS,SALE PRICE
81320,Staten Island,R,285000
81321,Staten Island,R,290000
81322,Staten Island,R,210000
81323,Staten Island,R,350000
81325,Staten Island,R,330000
81328,Staten Island,R,300000
81337,Staten Island,A,418000
81338,Staten Island,A,550000
81339,Staten Island,A,449000
81341,Staten Island,A,527500
81342,Staten Island,A,550000
81345,Staten Island,A,520000
81346,Staten Island,A,592000
81347,Staten Island,A,650000
81348,Staten Island,A,814600
81349,Staten Island,A,780000
81350,Staten Island,A,600000
81351,Staten Island,A,422000
81352,Staten Island,A,438000
81355,Staten Island,A,535000
81356,Staten Island,A,340000
81358,Staten Island,A,659000
81359,Staten Island,A,638000
81362,Staten Island,A,570000
81363,Staten Island,A,244000
81364,Staten Island,A,575000
81365,Staten Island,A,890968
81366,Staten Island,A,190000
81369,Staten Island,A,520000
81370,Staten Island,A,573000
81372,Staten Island,A,485000
81375,Staten Island,B,620000
81377,Staten Island,A,460000
81379,Staten Island,A,480000
81380,Staten Island,A,539000
81382,Staten Island,A,421000
81383,Staten Island,A,370000
81384,Staten Island,A,286000
81385,Staten Island,A,824782
81386,Staten Island,A,826819
81387,Staten Island,A,350000
81388,Staten Island,A,408000
81389,Staten Island,A,739888
81390,Staten Island,A,437000
81391,Staten Island,A,279460
81392,Staten Island,A,446000
81393,Staten Island,A,295000
81394,Staten Island,A,461840
81395,Staten Island,A,391179
81396,Staten Island,A,365000
81397,Staten Island,A,457000
81398,Staten Island,A,385000
81400,Staten Island,A,367000
81401,Staten Island,A,840056
81402,Staten Island,A,548000
81406,Staten Island,A,456500
81407,Staten Island,A,379000
81408,Staten Island,A,475000
81409,Staten Island,A,550000
81411,Staten Island,A,600000
81412,Staten Island,A,390000
81415,Staten Island,A,480000
81416,Staten Island,A,450000
81418,Staten Island,A,449999
81419,Staten Island,A,449000
81420,Staten Island,A,499000
81421,Staten Island,A,480000
81423,Staten Island,A,260000
81424,Staten Island,B,599000
81425,Staten Island,B,690000
81426,Staten Island,B,749000
81428,Staten Island,B,580402
81429,Staten Island,B,725000
81431,Staten Island,B,568000
81432,Staten Island,B,525000
81433,Staten Island,B,790000
81434,Staten Island,B,505000
81435,Staten Island,B,790000
81436,Staten Island,B,750000
81437,Staten Island,B,682500
81442,Staten Island,A,1215000
81445,Staten Island,A,1150000
81446,Staten Island,A,1475000
81448,Staten Island,A,1500000
81449,Staten Island,A,500000
81450,Staten Island,A,535000
81451,Staten Island,A,945000
81456,Staten Island,A,450000
81457,Staten Island,A,775000
81458,Staten Island,A,569000
81459,Staten Island,A,880000
81460,Staten Island,A,775000
81461,Staten Island,A,940000
81462,Staten Island,A,510000
81464,Staten Island,A,600000
81466,Staten Island,A,739000
81469,Staten Island,A,642500
81470,Staten Island,A,642500
81471,Staten Island,A,700000
81472,Staten Island,A,485000
81473,Staten Island,A,645000
81474,Staten Island,A,490000
81475,Staten Island,A,430000
81476,Staten Island,A,415000
81477,Staten Island,A,414000
81478,Staten Island,A,380000
81480,Staten Island,A,602000
81481,Staten Island,A,635000
81483,Staten Island,A,530000
81484,Staten Island,A,375000
81486,Staten Island,A,310000
81488,Staten Island,B,950000
81489,Staten Island,B,930000
81490,Staten Island,B,1200000
81491,Staten Island,B,500000
81492,Staten Island,B,946972
81493,Staten Island,B,916323
81494,Staten Island,B,957319
81496,Staten Island,B,941881
81498,Staten Island,B,745000
81502,Staten Island,B,844129
81503,Staten Island,B,844129
81511,Staten Island,A,365000
81512,Staten Island,A,290000
81513,Staten Island,A,410000
81514,Staten Island,A,286200
81517,Staten Island,A,150000
81518,Staten Island,A,240000
81519,Staten Island,A,242000
81521,Staten Island,A,305000
81522,Staten Island,A,345000
81523,Staten Island,A,390000
81524,Staten Island,A,259883
81525,Staten Island,A,162000
81527,Staten Island,A,117420
81528,Staten Island,A,152100
81529,Staten Island,A,233000
81530,Staten Island,A,249100
81532,Staten Island,A,322000
81533,Staten Island,A,210000
81535,Staten Island,A,258000
81536,Staten Island,A,203300
81537,Staten Island,A,112500
81538,Staten Island,A,330000
81539,Staten Island,A,143000
81540,Staten Island,A,319000
81542,Staten Island,B,325000
81543,Staten Island,B,240000
81545,Staten Island,B,375000
81548,Staten Island,B,357000
81549,Staten Island,B,530000
81550,Staten Island,B,265310
81551,Staten Island,R,160000
81552,Staten Island,R,220000
81553,Staten Island,R,175000
81554,Staten Island,R,138000
81555,Staten Island,R,170500
81556,Staten Island,R,232500
81562,Staten Island,C,90000
81586,Staten Island,A,237768
81587,Staten Island,A,450000
81589,Staten Island,A,345000
81590,Staten Island,A,395000
81591,Staten Island,A,349500
81592,Staten Island,A,305000
81594,Staten Island,A,241079
81595,Staten Island,A,425000
81596,Staten Island,A,392813
81597,Staten Island,A,310000
81598,Staten Island,A,275000
81600,Staten Island,A,152100
81602,Staten Island,A,274000
81603,Staten Island,A,293080
81604,Staten Island,A,232750
81605,Staten Island,A,349000
81607,Staten Island,A,208633
81608,Staten Island,A,385000
81609,Staten Island,A,481000
81610,Staten Island,A,352000
81612,Staten Island,A,225000
81613,Staten Island,A,366000
81615,Staten Island,A,465000
81618,Staten Island,A,397500
81619,Staten Island,A,290000
81620,Staten Island,A,390000
81621,Staten Island,A,414500
81622,Staten Island,A,440000
81623,Staten Island,A,373000
81624,Staten Island,A,437500
81627,Staten Island,A,390000
81628,Staten Island,A,580000
81630,Staten Island,A,200000
81631,Staten Island,A,267750
81634,Staten Island,A,425000
81635,Staten Island,A,425000
81637,Staten Island,A,400000
81638,Staten Island,A,380000
81639,Staten Island,A,325000
81640,Staten Island,A,385000
81641,Staten Island,A,425000
81642,Staten Island,A,465000
81643,Staten Island,A,180000
81644,Staten Island,A,640472
81645,Staten Island,A,455000
81646,Staten Island,A,267800
81647,Staten Island,A,205000
81649,Staten Island,A,240500
81650,Staten Island,A,230000
81654,Staten Island,A,140000
81655,Staten Island,A,112000
81657,Staten Island,A,250000
81659,Staten Island,A,390000
81660,Staten Island,A,280000
81661,Staten Island,A,173775
81662,Staten Island,A,318000
81663,Staten Island,A,315000
81665,Staten Island,A,183150
81666,Staten Island,A,345000
81667,Staten Island,A,170000
81668,Staten Island,A,320000
81670,Staten Island,A,470645
81671,Staten Island,A,471510
81672,Staten Island,A,481650
81673,Staten Island,A,481650
81674,Staten Island,A,475000
81676,Staten Island,A,410000
81677,Staten Island,A,140000
81678,Staten Island,A,130000
81679,Staten Island,A,122000
81680,Staten Island,A,115000
81681,Staten Island,A,381650
81682,Staten Island,A,206000
81684,Staten Island,A,260000
81685,Staten Island,A,579781
81686,Staten Island,A,345000
81687,Staten Island,A,400000
81690,Staten Island,A,355000
81692,Staten Island,A,215000
81693,Staten Island,A,405000
81697,Staten Island,B,275000
81699,Staten Island,B,251545
81700,Staten Island,B,177450
81701,Staten Island,B,477157
81702,Staten Island,B,244000
81705,Staten Island,B,330000
81708,Staten Island,B,515000
81709,Staten Island,B,431000
81710,Staten Island,B,760000
81713,Staten Island,B,230000
81714,Staten Island,B,367200
81715,Staten Island,B,240000
81716,Staten Island,B,290000
81717,Staten Island,B,369000
81719,Staten Island,B,280000
81720,Staten Island,B,210000
81721,Staten Island,B,189000
81722,Staten Island,B,380000
81724,Staten Island,B,404000
81726,Staten Island,B,540000
81727,Staten Island,B,375000
81728,Staten Island,B,480000
81730,Staten Island,B,370000
81731,Staten Island,B,385000
81735,Staten Island,B,400000
81738,Staten Island,B,429999
81740,Staten Island,B,630000
81741,Staten Island,B,580000
81742,Staten Island,B,225000
81743,Staten Island,B,261612
81744,Staten Island,B,227500
81745,Staten Island,B,263640
81746,Staten Island,B,383224
81747,Staten Island,B,333000
81752,Staten Island,B,485000
81753,Staten Island,B,417000
81754,Staten Island,B,200000
81755,Staten Island,B,360000
81757,Staten Island,B,405000
81758,Staten Island,B,410000
81759,Staten Island,B,405000
81761,Staten Island,B,330000
81763,Staten Island,B,486940
81764,Staten Island,B,466440
81765,Staten Island,B,469000
81766,Staten Island,B,491790
81767,Staten Island,B,496860
81768,Staten Island,B,481548
81769,Staten Island,B,481548
81770,Staten Island,B,455000
81771,Staten Island,B,495000
81772,Staten Island,B,486720
81773,Staten Island,B,501930
81774,Staten Island,B,496860
81775,Staten Island,B,481548
81776,Staten Island,B,494000
81777,Staten Island,B,490000
81778,Staten Island,B,491790
81779,Staten Island,B,466440
81780,Staten Island,B,260000
81781,Staten Island,B,300000
81782,Staten Island,B,107000
81783,Staten Island,B,228000
81784,Staten Island,B,390000
81785,Staten Island,B,224945
81786,Staten Island,B,420000
81787,Staten Island,B,425000
81792,Staten Island,B,390000
81796,Staten Island,B,480000
81797,Staten Island,B,320000
81798,Staten Island,R,280000
81799,Staten Island,R,305000
81851,Staten Island,A,415740
81854,Staten Island,C,475000
81872,Staten Island,A,660000
81874,Staten Island,A,687318
81876,Staten Island,A,400000
81877,Staten Island,A,475000
81878,Staten Island,A,975000
81879,Staten Island,A,915000
81880,Staten Island,A,999999
81881,Staten Island,A,830000
81882,Staten Island,A,590000
81883,Staten Island,A,670000
81884,Staten Island,A,555000
81886,Staten Island,A,525000
81887,Staten Island,A,660000
81888,Staten Island,A,620000
81889,Staten Island,A,485000
81890,Staten Island,A,715000
81891,Staten Island,A,430000
81892,Staten Island,A,1125000
81893,Staten Island,A,532000
81894,Staten Island,A,1070000
81895,Staten Island,A,810000
81897,Staten Island,A,855000
81898,Staten Island,A,1191352
81899,Staten Island,A,967337
81900,Staten Island,A,405000
81901,Staten Island,A,390000
81903,Staten Island,A,920000
81904,Staten Island,A,520000
81905,Staten Island,A,475000
81906,Staten Island,A,465000
81907,Staten Island,A,411000
81908,Staten Island,A,375000
81909,Staten Island,A,479000
81910,Staten Island,A,400000
81911,Staten Island,A,520000
81913,Staten Island,A,375000
81914,Staten Island,A,1513687
81916,Staten Island,A,1349181
81917,Staten Island,A,1070000
81918,Staten Island,A,550500
81919,Staten Island,A,1145000
81920,Staten Island,A,960000
81921,Staten Island,A,1375000
81922,Staten Island,A,778000
81925,Staten Island,A,1235000
81927,Staten Island,A,590000
81928,Staten Island,A,680000
81929,Staten Island,A,710000
81930,Staten Island,A,520000
81931,Staten Island,A,605000
81932,Staten Island,A,560000
81933,Staten Island,A,740000
81934,Staten Island,A,580000
81937,Staten Island,A,518000
81940,Staten Island,B,750000
81942,Staten Island,B,885876
81943,Staten Island,B,880786
81945,Staten Island,B,814600
81946,Staten Island,B,599000
81947,Staten Island,B,490000
81949,Staten Island,B,800000
81950,Staten Island,B,980000
81952,Staten Island,B,719900
81953,Staten Island,B,900000
81954,Staten Island,B,975000
81955,Staten Island,B,759000
81956,Staten Island,B,820000
81957,Staten Island,B,950000
81958,Staten Island,B,860000
81959,Staten Island,B,760000
81960,Staten Island,B,740000
81961,Staten Island,B,635000
81962,Staten Island,B,775000
81966,Staten Island,B,752000
81968,Staten Island,B,1204000
81971,Staten Island,B,905000
81972,Staten Island,B,880786
81973,Staten Island,B,916323
81974,Staten Island,B,675000
81975,Staten Island,B,610000
81976,Staten Island,B,619999
81977,Staten Island,B,150000
81978,Staten Island,B,150000
81979,Staten Island,B,75000
81980,Staten Island,B,75000
81981,Staten Island,B,641497
81982,Staten Island,B,646588
81983,Staten Island,B,650661
81984,Staten Island,B,650661
81985,Staten Island,B,650661
81986,Staten Island,B,580301
81987,Staten Island,B,585392
81988,Staten Island,B,585392
81989,Staten Island,B,575210
81990,Staten Island,B,575209
81991,Staten Island,B,575209
81992,Staten Island,B,585493
81993,Staten Island,B,615000
81995,Staten Island,B,635000
81997,Staten Island,B,615000
81998,Staten Island,B,626233
81999,Staten Island,B,609931
82000,Staten Island,B,609931
82001,Staten Island,B,609931
82002,Staten Island,B,626223
82016,Staten Island,A,825800
82017,Staten Island,A,967745
82018,Staten Island,A,485000
82019,Staten Island,A,936000
82020,Staten Island,A,995000
82021,Staten Island,A,565000
82022,Staten Island,A,527500
82024,Staten Island,A,760000
82025,Staten Island,A,1200000
82027,Staten Island,A,897500
82028,Staten Island,A,730000
82031,Staten Island,A,785000
82032,Staten Island,A,499000
82033,Staten Island,A,495000
82034,Staten Island,A,559000
82035,Staten Island,A,495000
82036,Staten Island,A,478000
82037,Staten Island,A,464000
82038,Staten Island,A,590000
82039,Staten Island,A,342000
82040,Staten Island,A,350000
82041,Staten Island,A,477500
82042,Staten Island,A,790000
82045,Staten Island,A,375000
82046,Staten Island,A,499000
82048,Staten Island,A,410000
82049,Staten Island,A,530000
82050,Staten Island,A,999999
82051,Staten Island,A,495000
82052,Staten Island,A,320000
82053,Staten Island,A,615000
82054,Staten Island,A,600000
82055,Staten Island,A,1700000
82056,Staten Island,A,649000
82062,Staten Island,A,970000
82064,Staten Island,A,637000
82067,Staten Island,A,892000
82069,Staten Island,A,665000
82070,Staten Island,A,557500
82071,Staten Island,A,670000
82072,Staten Island,A,1350000
82076,Staten Island,A,779000
82077,Staten Island,A,689000
82079,Staten Island,A,740000
82080,Staten Island,A,665000
82083,Staten Island,A,489000
82084,Staten Island,A,1550000
82086,Staten Island,A,820000
82087,Staten Island,A,699000
82088,Staten Island,A,763750
82089,Staten Island,A,815000
82090,Staten Island,A,575000
82092,Staten Island,A,585000
82093,Staten Island,A,785000
82095,Staten Island,B,795000
82096,Staten Island,B,620000
82098,Staten Island,B,700000
82105,Staten Island,A,999999
82106,Staten Island,A,695000
82109,Staten Island,A,1020800
82110,Staten Island,A,740000
82111,Staten Island,A,815000
82112,Staten Island,A,650000
82114,Staten Island,A,810000
82116,Staten Island,A,1170000
82120,Staten Island,A,535000
82123,Staten Island,A,378313
82124,Staten Island,A,350000
82125,Staten Island,A,435000
82126,Staten Island,A,399000
82128,Staten Island,A,410000
82129,Staten Island,A,420000
82130,Staten Island,A,235000
82131,Staten Island,A,170000
82132,Staten Island,A,450000
82134,Staten Island,A,415000
82136,Staten Island,A,300000
82137,Staten Island,A,530508
82138,Staten Island,A,430000
82139,Staten Island,A,410000
82140,Staten Island,A,415000
82142,Staten Island,A,560037
82143,Staten Island,A,225000
82144,Staten Island,A,340000
82145,Staten Island,A,700000
82147,Staten Island,A,380000
82149,Staten Island,A,277000
82152,Staten Island,A,498000
82153,Staten Island,A,390000
82154,Staten Island,A,383000
82155,Staten Island,A,390000
82157,Staten Island,A,530000
82158,Staten Island,A,235000
82159,Staten Island,A,590000
82160,Staten Island,A,470000
82161,Staten Island,A,610000
82162,Staten Island,A,573000
82163,Staten Island,A,458000
82164,Staten Island,A,580000
82166,Staten Island,A,521000
82167,Staten Island,A,491000
82168,Staten Island,A,491000
82169,Staten Island,A,375000
82171,Staten Island,A,420000
82172,Staten Island,A,668000
82173,Staten Island,A,582000
82174,Staten Island,A,460000
82175,Staten Island,A,400000
82177,Staten Island,A,470000
82178,Staten Island,A,629000
82179,Staten Island,A,656000
82180,Staten Island,A,425000
82181,Staten Island,A,410000
82182,Staten Island,A,436000
82183,Staten Island,A,405000
82185,Staten Island,A,410000
82187,Staten Island,A,485000
82188,Staten Island,A,375000
82189,Staten Island,A,50000
82190,Staten Island,A,409000
82191,Staten Island,A,375000
82192,Staten Island,A,460000
82193,Staten Island,A,640000
82194,Staten Island,A,665000
82196,Staten Island,A,940000
82197,Staten Island,A,528000
82198,Staten Island,A,420000
82199,Staten Island,A,499000
82201,Staten Island,A,550000
82203,Staten Island,A,490000
82205,Staten Island,A,490000
82206,Staten Island,A,994000
82207,Staten Island,A,700000
82208,Staten Island,A,356000
82209,Staten Island,A,620000
82210,Staten Island,A,695000
82211,Staten Island,A,469000
